filename,borrador,marcador azul,marcador negro,marcador rojo
IMG-20251125-WA0025_jpg.rf.b1b633f411eba27eb1461eaebb668cf9.jpg,1,0,0,0
IMG_20251121_124243_jpg.rf.31db45620e45eee01609f78ae84c1654.jpg,0,1,1,1
IMG_20251123_154525_jpg.rf.1f271f25947c8ea5d9abf251f935063f.jpg,0,0,0,1
IMG_20251125_000912_jpg.rf.039a81a41701539adbc6ca8b12057b3d.jpg,1,0,0,0
IMG-20251125-WA0067_jpg.rf.132658e3fda3ea026db8158ae0555fbb.jpg,1,0,0,0
IMG_20251121_124249_jpg.rf.445ce3dd966319a548c5eecf937b50b3.jpg,0,0,0,1
foto_0044_jpg.rf.8b2cce0585c975daabc0756014f3fe3c.jpg,1,0,0,0
IMG-20251123-WA0053_jpg.rf.3772a3f8b96a5e3666a75dafaf851024.jpg,0,0,1,0
IMG-20251123-WA0115_jpg.rf.cc667590a3c94e3431cafc2770dc32da.jpg,1,0,1,1
IMG20251124153307_jpg.rf.66218cacc49c0dd246a10b434f12b84e.jpg,1,0,0,0
IMG_20251125_000539_jpg.rf.a56f7bb3ad110c3f7ea66b29f3f9d677.jpg,1,0,0,0
IMG_20251125_000706_jpg.rf.c64155239dbe4a07193eee4d45f66814.jpg,1,0,0,0
IMG_20251123_174746_jpg.rf.c22611f445d08b2c681649b4b9bf70bb.jpg,0,0,0,1
IMG_20251125_000531_jpg.rf.d101011b9df68085940c5d8b32f6e88a.jpg,1,0,0,0
IMG_20251125_002838_jpg.rf.3696e3e6fbba7d3294e8385bba3d0036.jpg,1,0,0,0
foto_0097_jpg.rf.2bc9c476bf23c0a73cc0deede682d415.jpg,0,0,0,1
IMG_20251123_160107_jpg.rf.1904ed1b91b6d3b4c5ce3d1a8add2a96.jpg,0,1,1,0
IMG_20251125_102725_jpg.rf.09da8b8d27b15047504d612c6f35c437.jpg,1,0,0,0
IMG_20251122_205440_jpg.rf.1781e1a4b4291845e2c53558b2bd4c62.jpg,0,0,0,1
foto_0075_jpg.rf.6ec7e29435d18919d76b4f4264071fc3.jpg,0,0,1,0
foto_0022_jpg.rf.fab94fc672dd0981f3af9ffdfd2feb0a.jpg,0,0,1,0
IMG20251123175055_jpg.rf.305a7ef224e55b8349a67b09a8467dfe.jpg,0,0,0,1
foto_0059_jpg.rf.2919dd3b3ce394839eb6738dc049456e.jpg,0,0,1,0
IMG_20251125_002912_jpg.rf.3750ba214ec83e0d34dda8dc468f69b4.jpg,1,0,0,0
foto_0028_jpg.rf.87dc4bbf5bf3d5dd7288f997deb89d7c.jpg,0,0,0,1
foto_0047_jpg.rf.6a02dfcda45a4622c3ff8dbb9cda29fe.jpg,1,0,0,0
IMG-20251123-WA0095_jpg.rf.84f5da714cc5658e3faa1e82ca399ef6.jpg,0,1,0,0
IMG_20251125_002457_jpg.rf.667772d99338408d5dcf1ece765c48db.jpg,1,0,0,0
foto_0003_jpg.rf.61663990eddce6ab57b6fe9119aed561.jpg,1,0,0,0
IMG_20251121_123702_jpg.rf.42b0bf4b6ad4a8fcb2caeab999429cc0.jpg,0,0,1,0
IMG_20251125_001410_jpg.rf.f13bd9a1718d79788c48a45e7310e72c.jpg,1,0,0,0
foto_0081_jpg.rf.ab0b9ab67cb05234d5a4e6937036fa64.jpg,0,0,0,1
IMG_20251123_212627_jpg.rf.cdbeb990ef04b493f54c45df37408954.jpg,1,0,1,0
IMG_20251121_123010_jpg.rf.3440a5a9c17d2f02b64de05b9bf2ab77.jpg,0,1,0,0
foto_0028_jpg.rf.c3a9c2ba540ed8c30c6a6041dcb0a029.jpg,0,0,1,0
IMG20251124155724_jpg.rf.3701f629fcdb99b159f1301b57694a83.jpg,1,0,0,0
IMG_20251121_115232_jpg.rf.7c603350c542330e869e5455c7226ddd.jpg,0,0,0,1
foto_0030_jpg.rf.1ae3d5ab44cb61250f6e272a8eab0d49.jpg,0,1,0,0
IMG_20251123_121117_jpg.rf.522cba6e0cdf3f000013d34f201db6a1.jpg,0,0,0,1
foto_0078_jpg.rf.1dc7347b75b996d0ad07bb723cd3dd6a.jpg,0,0,1,0
foto_0078_jpg.rf.5810c537d861be4e6591513e9efbbac5.jpg,0,0,0,1
IMG_20251121_124234_jpg.rf.996e9d185ec29e884bbcf91e19b7b0ca.jpg,0,1,0,0
IMG20251124153301_jpg.rf.71557b6a8e610a46ee6ccb2289f3e2a0.jpg,1,0,0,0
foto_0068_jpg.rf.a72319d90541d7dd2eb5607bc063241e.jpg,0,0,1,0
foto_0047_jpg.rf.da50cc8f0946137b2916de3e2269939b.jpg,0,0,0,1
IMG_20251123_172937_jpg.rf.19a0f57d69590a3355a6947de93f343e.jpg,0,0,1,0
foto_0052_jpg.rf.8b56aaa2fbbb7c6f25abbb578326e31c.jpg,0,0,1,0
IMG_20251123_172931_jpg.rf.01f0c1fb826c5bf726d3a9c3b714e7cb.jpg,0,0,0,1
foto_0049_jpg.rf.0e767e31110ab7b140378f54df4c7c0b.jpg,1,0,0,0
20251122_212831_jpg.rf.d0c7a85ca2071ab94de4baa9caf7f914.jpg,0,0,1,0
20251122_201848_jpg.rf.e307e1512933523c10f9aa14b7a5624f.jpg,0,0,1,0
foto_0011_jpg.rf.5b7dac323ad3576e63d83f1661c4b226.jpg,0,0,1,0
foto_0026_jpg.rf.6821a4e2fc33b22a3041bd4101de05a5.jpg,0,1,0,0
IMG_20251121_115310_jpg.rf.116e9060a23a1955fe95cf57767e7354.jpg,0,0,0,1
20251122_212839_jpg.rf.31ce981b7dc3946e069e823d5b790465.jpg,0,0,1,0
IMG-20251125-WA0078_jpg.rf.3bd365a4d28d28332b90c2537fef1b46.jpg,1,0,0,0
IMG20251123160209_jpg.rf.246cec292394aed8b359132672730630.jpg,0,1,0,0
IMG_20251123_174942_jpg.rf.c914c87250321c83acb6c221549c30f3.jpg,0,0,0,1
IMG-20251123-WA0181_jpg.rf.bbaca1d18deda6a5328c3f2b7d8474f4.jpg,0,0,0,1
IMG_20251122_210631_jpg.rf.f7f947e231de382f17808c2fe72f5b68.jpg,1,0,0,0
20251122_201410_jpg.rf.851b143609b6aec9a38df35d010013b7.jpg,0,1,0,0
IMG20251123155800_jpg.rf.b7c716ee348e9bdc2b9d4fda48354737.jpg,0,1,1,1
IMG_20251121_122855_jpg.rf.7a2025e3ae9034bc86e3b97a2758db12.jpg,0,1,0,0
IMG_20251123_121700_jpg.rf.7f1e5a2f73119d07bf71fb2737382742.jpg,0,1,0,0
foto_0074_jpg.rf.798de32f470e8162bb2f08d754d374f1.jpg,1,0,0,0
IMG_20251121_132254_jpg.rf.21f4b546ff947115f97996f929c8d142.jpg,0,0,1,0
foto_0097_jpg.rf.c87351e23324fd8a0568796a5f611a7a.jpg,1,0,0,0
IMG20251123175051_jpg.rf.d803a55131cb21ad4c47549e4002232a.jpg,0,0,0,1
foto_0088_jpg.rf.71157f53c4599738fc53c36c42a0acb8.jpg,0,0,0,1
foto_0069_jpg.rf.0026dde8c332583f071e79d21dd698fd.jpg,0,0,1,0
IMG_20251123_121339_jpg.rf.8533eee776d945492eef13852af29111.jpg,0,0,1,0
IMG_20251125_102555_jpg.rf.d15537766902c4ea9216b38f31fefd71.jpg,1,0,0,0
IMG_20251121_121802_jpg.rf.e721abe1b86c6bbb3246ac51872462c3.jpg,0,1,0,0
IMG_20251123_160039_jpg.rf.5a701489ac67123aba0011d93e08fc3f.jpg,0,0,1,0
IMG20251123160435_jpg.rf.9b1413445a27bf9446cf78b77f72f6cf.jpg,0,1,1,0
IMG_20251121_124457_jpg.rf.73b13c9b78d454af58ab1c179614f5f0.jpg,0,0,0,1
IMG_20251125_001408_jpg.rf.2543ca6a8100d69a25414b57002b063a.jpg,1,0,0,0
IMG_20251121_121833_jpg.rf.5652f6ff040a9b03b0f174103e050c47.jpg,0,1,1,0
IMG-20251123-WA0017_jpg.rf.1a74e04325b22fad1421ed9216e53974.jpg,0,1,0,0
IMG_20251125_002645_jpg.rf.4eb02703dd5f7f8c4a8b601d6e0a2e1f.jpg,1,0,0,0
IMG20251123155930_jpg.rf.2836cd391af509a8b0e941220329adee.jpg,0,1,1,0
IMG-20251125-WA0089_jpg.rf.30bc11f7f0d1d4aa2b3042829b1b0f80.jpg,1,0,0,0
IMG_20251123_213421_jpg.rf.b98423734e2a74461362545859823475.jpg,1,0,0,0
IMG_20251123_160119_jpg.rf.494b430a33dd6001624e29e08b5bd3c3.jpg,0,1,1,0
20251122_200418_jpg.rf.d6fb87e07ce7295ed340446d4ca4a3de.jpg,0,1,0,0
IMG-20251123-WA0094_jpg.rf.e117076dcaa725eebe4838241165575a.jpg,0,0,1,0
foto_0021_jpg.rf.fc62e4d5aef148986fa2a938af631f0a.jpg,0,0,0,1
20251122_194612_jpg.rf.91a22a8a36ee0c95503c83569d9d31c2.jpg,0,0,0,1
20251122_194327_jpg.rf.7b6c226027c932150fa22b07b454f259.jpg,0,1,0,0
IMG20251123160515_jpg.rf.8476b3a43f4f32d1cc25f31e9c3a7c1e.jpg,0,1,0,1
foto_0048_jpg.rf.98411252b6dd9eac16e292ed51d81ddb.jpg,0,0,1,0
IMG-20251123-WA0166_jpg.rf.5077d5353514f53f4ffb0214d5fe7357.jpg,0,0,0,1
IMG_20251121_124313_jpg.rf.5794e026aa89697330748b2e23f86a31.jpg,0,0,0,1
IMG_20251123_121338_jpg.rf.7536eaea8e14d1a5cca1b1653be5f592.jpg,0,0,0,1
IMG20251123175310_jpg.rf.ce6a31e136c6875f6b06ca74c5b74f88.jpg,0,0,0,1
IMG_20251125_102640_jpg.rf.3fb50826bd2624635f16b9fffe1670dc.jpg,1,0,0,0
IMG_20251123_154741_jpg.rf.16c74d6733cac6b16d367c58f3059879.jpg,0,0,0,1
IMG-20251123-WA0074_jpg.rf.7e684aa5b31086d9ba5867a0dd646f93.jpg,0,1,0,0
IMG_20251123_213419_jpg.rf.7abf805038a7b7fe6cc6b53171f7d663.jpg,1,0,0,0
20251122_195648_jpg.rf.c96c9d8c99ebbfc3106084d577ea1f09.jpg,0,1,1,1
IMG-20251123-WA0162_jpg.rf.25166ebc209d2227cf33a76db3ea1ea9.jpg,0,0,0,1
IMG_20251121_132456_jpg.rf.3eac845e74a5da37839c1c470e3d9e1b.jpg,0,1,0,0
IMG_20251123_211757_jpg.rf.4f486323b2d1a9948716871921b1dab3.jpg,0,1,1,1
IMG_20251123_213419_jpg.rf.a60f84f812a8625bdc4e1cf8f0a737bd.jpg,1,0,0,0
IMG20251123155930_jpg.rf.e829e7b3543935be1f31a8995227c7f6.jpg,0,1,1,0
IMG20251123154914_jpg.rf.3b29aa12f48759c3e92e11968f3356da.jpg,0,0,1,0
IMG_20251123_121745_jpg.rf.716716a820239ec93099ca4bab203f0b.jpg,0,0,0,1
IMG_20251122_205822_jpg.rf.7e924e33371136643e580dabf9c365ec.jpg,0,0,0,1
foto_0014_jpg.rf.4b4b393395c5e8661fe469981f2875bb.jpg,0,0,1,0
IMG_20251123_212512_jpg.rf.6d55326cb9eaafc75c977a18467c4fac.jpg,1,0,0,0
IMG_20251121_122113_jpg.rf.6f348062dfb7a8de8e905c171536f4f5.jpg,0,1,0,0
foto_0015_jpg.rf.d523ddb827fc4b0c305b63ad01f06901.jpg,0,0,1,0
IMG_20251121_124010_jpg.rf.97c1acba13c275d0f74b21dfffbfdcb3.jpg,0,0,1,0
IMG20251124155902_jpg.rf.128ef06f55fd46ec99f59ecf7a069220.jpg,1,0,0,0
IMG-20251123-WA0088_jpg.rf.8fd03053801b286a267b28f4b1700a35.jpg,0,1,0,0
IMG_20251123_172901_jpg.rf.d7b6150bbc96ef3712a1b6904cdce8a3.jpg,0,0,1,0
IMG-20251123-WA0176_jpg.rf.13b0289f1625d6d0c37259184b2bfb25.jpg,0,0,0,1
IMG_20251123_160259_jpg.rf.8368face60440aae14464143ae44a195.jpg,0,0,0,1
IMG20251123160009_jpg.rf.feeb6668e50145579485184409f0f33f.jpg,0,1,0,0
foto_0047_jpg.rf.a53c9a898405046e5bf99eb90beac19e.jpg,0,0,0,1
IMG_20251125_001402_jpg.rf.788d139ec6df3d8450fa535b4573f9fa.jpg,1,0,0,0
IMG_20251125_002650_jpg.rf.f226466543b3a21adc57fccd8fe41f02.jpg,1,0,0,0
IMG_20251121_124503_jpg.rf.62f35f6082b3484374ebff21dcc541c7.jpg,0,1,0,0
IMG_20251123_172907_jpg.rf.f09299d426ea007b28e2eb529e43d418.jpg,0,1,1,0
IMG-20251123-WA0054_jpg.rf.4fd2811af49dd487c9287233c62ade2c.jpg,0,0,1,0
IMG_20251121_124249_jpg.rf.51c61b132e81064703edaa2c9be2a8b8.jpg,0,0,0,1
IMG_20251121_132247_jpg.rf.97354225a46ecfc31114957b8bcb2f74.jpg,0,1,0,0
IMG_20251123_212448_jpg.rf.84720d823229bbb246c692f6ae857626.jpg,1,0,0,0
IMG_20251121_122411_jpg.rf.1cff7d24088949d91c0cd3b01745fe5d.jpg,0,1,0,1
IMG20251123160312_jpg.rf.304153e28596af6ec87feb15fc250308.jpg,0,0,1,0
IMG20251124155221_jpg.rf.8c22f4507498346561e23becda9a4fed.jpg,1,0,0,0
IMG_20251123_175206_jpg.rf.9090771efcbf441191bd800fd7db1a50.jpg,0,1,0,0
IMG_20251123_173018_jpg.rf.7a18937a487383d4f23de2e714db070b.jpg,0,0,1,0
IMG_20251124_153722_jpg.rf.d9915810a11c2e76fa19b6ab4e03a020.jpg,1,0,0,0
foto_0084_jpg.rf.8f9418ecb5fe0cf93e9c8aaf8940dc5d.jpg,0,0,1,0
IMG-20251123-WA0076_jpg.rf.013f3568cdec314401841341649f2155.jpg,0,1,0,0
IMG_20251125_075005_jpg.rf.9a90fd61e482216595cd97797fcbc94f.jpg,1,0,0,0
IMG-20251125-WA0022_jpg.rf.d8123ac978d0f65bd9f25489870e315f.jpg,1,0,0,0
IMG_20251123_175206_jpg.rf.7278d385a4b4a71b289ad115cfd4bcdc.jpg,0,1,0,0
IMG_20251123_213359_jpg.rf.728f0947276391c7cb3dee1383fcb463.jpg,1,0,1,0
IMG20251123155058_jpg.rf.12346208a716c8cbbbb96e5fe34fb8fe.jpg,0,0,1,0
IMG_20251123_160308_jpg.rf.9f1d1ac29c055e091cc079df6bf5d5cf.jpg,0,0,0,1
foto_0027_jpg.rf.9176dded1c0e0919a6f0ea4d613d99ea.jpg,1,0,0,0
foto_0082_jpg.rf.7ecffc38db0bd907d5f3833bcee40c69.jpg,0,0,1,0
foto_0097_jpg.rf.097ac1270e82e614666177c7a4fde0b1.jpg,0,1,0,0
IMG_20251123_213401_jpg.rf.a2a1b6892a619fa8fdd40b0b6624a5ef.jpg,1,0,1,0
IMG_20251123_213317_jpg.rf.dbd9484dccfc849a1a7d1651c886afcf.jpg,1,0,1,0
IMG-20251123-WA0082_jpg.rf.dbc2ac6bcfbef83d527ffb58ed3d5499.jpg,0,1,0,0
IMG_20251123_154533_jpg.rf.644d33c242a8095ac1e7275d239be683.jpg,0,0,0,1
foto_0053_jpg.rf.c301b7268fe94d7a22f329b08d6e5023.jpg,1,0,0,0
IMG_20251123_173027_jpg.rf.49fb1f053c538e043fa0f18293b48f0f.jpg,0,0,0,1
foto_0026_jpg.rf.e7492d386a45002a2a3670f759e524fc.jpg,0,1,0,0
foto_0094_jpg.rf.6cc613872d241f4d979f6ce1abb76849.jpg,0,0,0,1
IMG_20251123_121648_jpg.rf.1fda55c4ec5eae3fb45330fa4df83791.jpg,0,0,0,1
IMG_20251123_211749_jpg.rf.f67018826aacae8920737a958bba3793.jpg,0,0,1,1
foto_0041_jpg.rf.1f147fd6c57a188230268a4fe93e580c.jpg,0,0,0,1
IMG-20251123-WA0003_jpg.rf.78d93789890c50b8699ad184e6c8a8dc.jpg,0,0,0,1
foto_0024_jpg.rf.d8f56f7dbc449eb96e9b4c1e11771fde.jpg,0,0,1,0
IMG_20251121_115623_jpg.rf.b84313eeeba3b162c91f7cce2d8d24f5.jpg,0,0,0,1
IMG20251124155241_jpg.rf.26edb480d84620691e7c865bb6751352.jpg,1,0,0,0
IMG_20251123_211915_jpg.rf.a02b0ca8c46bfcf8ae5aceae8fa44ae3.jpg,1,0,0,0
IMG_20251123_154731_jpg.rf.4b7d9800b5a293a049e533954f5cc653.jpg,0,0,0,1
IMG20251124153117_jpg.rf.49170b6764b4c5824a7e0e97c130c21a.jpg,1,0,0,0
IMG_20251122_205440_jpg.rf.ac1c6abf6bcaaf031eff7f7203acbf33.jpg,0,0,0,1
IMG_20251123_175309_jpg.rf.77f4725a550b79c1331011fc9079297f.jpg,0,1,0,0
IMG_20251123_175339_jpg.rf.4768cf4092ee0049913ba0ac57071246.jpg,0,1,0,0
IMG-20251123-WA0176_jpg.rf.4a7b54885854c617caa4d70ddd1b2034.jpg,0,0,0,1
foto_0143_jpg.rf.bbc1ee22106eaca5a49836ba11a150ac.jpg,0,0,1,0
foto_0076_jpg.rf.487a2643bf125354b6269000751a38bf.jpg,1,0,0,0
foto_0053_jpg.rf.5ef14b067f8353bd7eeb9c50ce01151f.jpg,1,0,0,0
foto_0076_jpg.rf.3a19821cd631c6a48f714f4faaad3a7b.jpg,1,0,0,0
IMG_20251123_154514_jpg.rf.0ed7d5a25d3507ecd01f81eb401f8fa4.jpg,0,0,0,1
foto_0014_jpg.rf.a57aa5fd18d312c0e6cff567838028f3.jpg,0,0,1,0
IMG-20251123-WA0011_jpg.rf.367fbd428857b63e72d9ee1443a41b00.jpg,0,0,0,1
IMG20251123160435_jpg.rf.b22c665e036fa0bfa20ab04e0a526050.jpg,0,1,1,0
IMG_20251123_175029_jpg.rf.fd970334852c6c6ec0d8b71e06094658.jpg,0,1,0,0
20251122_201446_jpg.rf.16808612c6e3042cd6ac514156210508.jpg,0,1,0,0
IMG_20251123_154846_jpg.rf.d0e22acdcc4e9d8c192f207c123b4a8b.jpg,0,1,0,0
IMG_20251123_155844_jpg.rf.741ecca40e5229414bcc3876084d3484.jpg,0,0,0,1
IMG_20251121_132247_jpg.rf.d9df84280934f4ce8786df0cdbbe2ab4.jpg,0,1,0,0
IMG-20251123-WA0074_jpg.rf.2ebd2f32c50051592a4576e686c3cdd3.jpg,0,1,0,0
IMG_20251122_211334_jpg.rf.cb8edbdadd8d743b577e1e62dea01fb8.jpg,0,0,0,1
foto_0082_jpg.rf.9941db6eb9948ae1e4cd275cd77468ce.jpg,0,0,1,0
foto_0046_jpg.rf.e231ac3e68dd07756cd8685e71fb0ac7.jpg,0,1,0,0
IMG_20251123_213359_jpg.rf.ebf7b8d4458e1e0f10b0727e958a87b6.jpg,1,0,1,0
IMG_20251123_121755_jpg.rf.2b3c39caa813c4609ee9c21b37d053f8.jpg,0,0,0,1
IMG-20251123-WA0095_jpg.rf.7b5455b5f69252409b2684bdeaccb5a5.jpg,0,1,0,0
IMG_20251124_153719_jpg.rf.3a5dde721f09676ef907ea70ea87e111.jpg,1,0,0,0
IMG_20251123_121705_jpg.rf.c21a55e81a085c4e40553cf3981f8f78.jpg,0,0,0,1
foto_0041_jpg.rf.54f71d506ccf2758106147f3d5a86dbb.jpg,0,0,0,1
IMG-20251125-WA0022_jpg.rf.1b6ac00ee0455b4a7f9371800532f146.jpg,1,0,0,0
IMG-20251123-WA0003_jpg.rf.5c3bed1996237bf5459a85bc1e335526.jpg,0,0,0,1
IMG_20251122_205440_jpg.rf.4101206d89724ffce5af63ad5664f356.jpg,0,0,0,1
IMG_20251122_211334_jpg.rf.703cba9d213bc7c053b4021cdd4528fc.jpg,0,0,0,1
IMG20251124155221_jpg.rf.2ff512038318d31a893d909711ef1a5f.jpg,1,0,0,0
IMG-20251125-WA0078_jpg.rf.530013b23a2f82124e5bec201db3d864.jpg,1,0,0,0
IMG20251123160052_jpg.rf.497f7847c32f2a137d8c789ae03869e4.jpg,0,0,0,1
foto_0143_jpg.rf.9b6618c0cf07354ca4b8cd5e03895e74.jpg,0,0,1,0
foto_0098_jpg.rf.eac12a258196c58b46a9d53eb3530c92.jpg,0,0,1,0
IMG_20251121_124249_jpg.rf.3c1098dd266e1cb35b08c394d6e41174.jpg,0,0,0,1
IMG_20251121_132430_jpg.rf.3b624394efb2e4f8d5b97da84b896a4e.jpg,0,0,1,0
IMG_20251123_160351_jpg.rf.6e382f6c5896d1b85d3a68031417fb35.jpg,0,1,1,0
IMG_20251123_154921_jpg.rf.b38ce97d3e6bd9a7d1c5ae9d0893a031.jpg,0,1,0,0
foto_0005_jpg.rf.24ba7a55ac1e32ebfc906c3802da5eec.jpg,1,0,0,0
foto_0068_jpg.rf.8083ae3f7d972eeb264c202a6b254574.jpg,0,0,1,0
foto_0049_jpg.rf.a5ec5fbab42969f97ad9535570389276.jpg,1,0,0,0
IMG-20251123-WA0076_jpg.rf.7b059f0719193a9e13761a57c4771aa1.jpg,0,1,0,0
IMG_20251123_174942_jpg.rf.fbd81af9b4fbfe482cf45ace7f8f79fc.jpg,0,0,0,1
foto_0046_jpg.rf.b9126e6cb0838cc80c719d07ca56a4ef.jpg,0,1,0,0
IMG-20251123-WA0181_jpg.rf.f08aa9786b7d966085a3554a2207916c.jpg,0,0,0,1
IMG20251123155930_jpg.rf.5bb451ecf24c7834a0b3f74f9e3bb91c.jpg,0,1,1,0
IMG_20251123_174746_jpg.rf.7ee15adabddb5b8945ca42d3c685f847.jpg,0,0,0,1
foto_0067_jpg.rf.2311d054fe7a965e8d4b18474c8806c2.jpg,0,0,1,0
IMG20251123155054_jpg.rf.2b17a2b8317cd820afa1505ca9753d84.jpg,0,0,1,0
IMG_20251123_121418_jpg.rf.68ef2f3fd50744f665b94331e59453aa.jpg,0,1,0,0
IMG-20251123-WA0011_jpg.rf.52b6b09e5fa6141e821a4d8849ee6507.jpg,0,0,0,1
IMG_20251123_172907_jpg.rf.79e2c0b2c37e19dc72c8a8ffa054fb0f.jpg,0,1,1,0
IMG-20251123-WA0067_jpg.rf.5e78748c9336f2d7fb4824415f710b19.jpg,0,1,0,0
IMG_20251121_122905_jpg.rf.f489d7206841ecced8c444deb36f45a6.jpg,0,0,1,0
IMG20251124153301_jpg.rf.a0c16e69dbcc67ca2e7d829ae4d90953.jpg,1,0,0,0
IMG_20251123_212441_jpg.rf.c1681dc378277e92131782dba5c62b53.jpg,1,0,0,0
IMG_20251123_174752_jpg.rf.1d99326581a31c1c313f7476f2c82ca0.jpg,0,1,0,0
foto_0136_jpg.rf.3542cf118b261c618210b9ea566334d8.jpg,0,0,1,0
IMG-20251123-WA0082_jpg.rf.57bbc387a409ed581a10dc3effeeab27.jpg,0,0,1,0
IMG_20251125_102725_jpg.rf.668c752e55d57cfe823caf605c7055e3.jpg,1,0,0,0
foto_0030_jpg.rf.49da6d9d25dae02d0e69082c4d2379e2.jpg,0,1,0,0
IMG_20251121_124313_jpg.rf.9a46f497eb0de93592ef966cf78bbea3.jpg,0,0,0,1
IMG_20251121_124457_jpg.rf.ceee95bf8ced15b68e98a03edd5b0edd.jpg,0,0,0,1
foto_0024_jpg.rf.a75e29cd6f5c48cf93a2323f9817f254.jpg,0,0,1,0
foto_0047_jpg.rf.ca951be74ef5dc0179ac47a4078569ec.jpg,0,0,1,0
IMG_20251123_155831_jpg.rf.7e6fab774dbb590a5ca66d51497c3b75.jpg,0,1,0,0
IMG_20251123_174746_jpg.rf.2267415a58780b94ee02f11d6ae9f093.jpg,0,0,0,1
foto_0065_jpg.rf.ab16afc363cf6537ea8df68f07d1c066.jpg,1,0,0,0
foto_0107_jpg.rf.f16a0f39d32103a7051e4293e77086e2.jpg,0,0,1,0
IMG-20251123-WA0082_jpg.rf.cf7aa9d962b616c64f115e42c76a6feb.jpg,0,0,1,0
foto_0090_jpg.rf.b5fe86771bb3cd2df0ac1e978becadb2.jpg,0,1,0,0
foto_0093_jpg.rf.463902e1bb516d9301bde03651189a7b.jpg,0,0,0,1
IMG_20251123_154533_jpg.rf.7e5db96de7e9923cd507dc5efee5bcaa.jpg,0,0,0,1
IMG_20251123_121758_jpg.rf.1fd37e4c6c00af7118ce6836af79a3ed.jpg,0,0,0,1
IMG20251123155834_jpg.rf.b6e23097949aa56488089870af8a761a.jpg,0,0,1,1
20251122_212835_jpg.rf.d6410de2c7b8e95172c66675ec773853.jpg,0,0,1,0
IMG_20251123_121532_jpg.rf.3c7894ba4bd00349f165498fdaeb76c3.jpg,0,0,1,0
IMG20251124155241_jpg.rf.f54938721455dd84bd924f531f593588.jpg,1,0,0,0
IMG_20251125_074949_jpg.rf.264b6cd3ff264ce15fddf1597ec74439.jpg,1,0,0,0
IMG_20251123_212721_jpg.rf.95539daa145b07984b24ba55ce825df7.jpg,1,0,0,0
IMG20251123155054_jpg.rf.8933fbe73f3e6db1ee1ffcad0ab01f5a.jpg,0,0,1,0
IMG_20251123_160104_jpg.rf.0e38b627b52ddde67f6c31c34357541c.jpg,0,0,0,1
20251122_201446_jpg.rf.56c02229d04dbf9d69097e96aa22a062.jpg,0,1,0,0
IMG-20251125-WA0037_jpg.rf.b51eb18cc554590e99d563a8c8e86c25.jpg,1,0,0,0
IMG_20251123_175150_jpg.rf.519e0e4fc4e5a006a0b10579e5962dff.jpg,0,1,0,0
foto_0041_jpg.rf.f944f5c601aaaef9d6c30f8735e21934.jpg,0,1,0,0
foto_0084_jpg.rf.4baafecabb35016c53aafe640f32b101.jpg,1,0,0,0
IMG-20251123-WA0161_jpg.rf.3af7b21a0101e391dc58beb501154c05.jpg,0,0,0,1
foto_0097_jpg.rf.3988b818cfd8d952ff2477e12ec22e9e.jpg,1,0,0,0
foto_0030_jpg.rf.f56fd93f4cd244a5f0cfccde24acd1c9.jpg,0,0,1,0
foto_0097_jpg.rf.ca430baad47205ae05110bf28d7ed1af.jpg,0,1,0,0
foto_0137_jpg.rf.71b48a2d6d4490fbc76266222e425835.jpg,0,0,1,0
IMG_20251123_212627_jpg.rf.8677907ff4be8400cec977faf40f2583.jpg,1,0,1,0
IMG-20251123-WA0034_jpg.rf.8feaee016a8de50a9568c0d322abc137.jpg,0,1,0,0
IMG_20251125_002607_jpg.rf.00259b173e831a60308dc761b3f5a6df.jpg,1,0,0,0
IMG_20251123_172907_jpg.rf.d956980f2debf58f852eba62858c5130.jpg,0,1,1,0
foto_0080_jpg.rf.fe1c07604998a8b1113723f847b7fe90.jpg,0,1,0,0
IMG_20251123_174942_jpg.rf.75a9e8edf3fc85efe69d5d4f50173543.jpg,0,0,0,1
IMG_20251123_155710_jpg.rf.7fcd8bc4799fbaf7f93dc89cfe899464.jpg,0,0,0,1
IMG_20251123_213419_jpg.rf.d28a42d732345cb07af88184983a585b.jpg,1,0,0,0
IMG_20251121_122858_jpg.rf.48226539a5449bcf657458b72df8401c.jpg,0,1,0,0
IMG_20251125_001402_jpg.rf.938e2ef285bb74af0bbd5b712e4a2542.jpg,1,0,0,0
IMG_20251123_213009_jpg.rf.d50bd4146e14f56d072671c8a351636a.jpg,1,0,0,0
IMG_20251123_213009_jpg.rf.e8e457c96a5afd53cac73870924d99a8.jpg,1,0,0,0
IMG_20251121_122905_jpg.rf.36cbcf30aeed8563b0f00b1be4c9d05a.jpg,0,0,1,0
20251122_194612_jpg.rf.7995bf12c2da8fccbc33387eb4bb677f.jpg,0,0,0,1
foto_0016_jpg.rf.41afdb7793d6ef2f165bfbd72262f89c.jpg,1,0,0,0
foto_0012_jpg.rf.336383240b13962ea90b0d2357036f02.jpg,1,0,0,0
IMG_20251125_001414_jpg.rf.b3f13d5134ac7250bb987d347eacd1d4.jpg,1,0,0,0
foto_0058_jpg.rf.3e9327fa3fa62afee7fa33c261a2adf9.jpg,0,1,0,0
IMG_20251123_155710_jpg.rf.e869f3be19956cd184d8efe98cd6f505.jpg,0,0,0,1
IMG_20251121_124311_jpg.rf.9bc6e2dcf2b8b9b624f1f5140e421c99.jpg,0,0,1,0
